GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,period,EVENT_DATE,year,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
520,5455RTA,,April 2017,15/04/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Villa Somalia,2.04105,45.33684,1,Local Source Project,"13:45EAT, IVO Villa Somalia, Mogadishu: suspected al Shabaab militants aboard a vehicle opened fire against a security checkpoint. Causalities not known. ",0
520,5456RTA,,April 2017,15/04/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Local Source Project,"15 April, 18:00EAT, Hamar Jajab, Mogadishu: two unidentified gunmen assassinated a civilian.",1
520,5457RTA,,April 2017,16/04/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Bondhere,2.04555,45.34,1,Local Source Project,"16th April, 22:00EAT, Boondheere district, Mogadishu: suspected al Shabaab militants hurled a hand grenade towards a security checkpoint.",0
520,5458RTA,,April 2017,16/04/2017,2017,1,Strategic development,Islamic State (Somalia),,2,Civilians (Somalia),,7,27,Somalia,Bari,Qandala,,Dasaan,11.17028,49.82389,1,Local Source Project,"15 April, evening, Qandala district, Bari, Puntland: residents of Dasaan reported elements of the Islamic State in Somalia occupied the settlement, and looted local shops and businesses. The following day Puntland forces mobilised and made way to Dasaan to dislodge the ISS presence. ",0
520,5459RTA,,April 2017,16/04/2017,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Afmadow,,Hosingow,-0.17338,41.26954,1,Local Source Project,"16th April, afternoon, IVO Hosingow, Lower Jubba: a Kenya Defence Force (KDF) convoy was hit by a roadside improvised explosive device (IED) placed by al Shabaab. Al Shabaab claimed 15 dead. ",15
520,5460RTA,,April 2017,16/04/2017,2017,1,Remote violence,Al Shabaab,,2,Civilians (Somalia),UN: United Nations,7,27,Somalia,Shabeellaha Hoose,Afgooye,,KM13,2.06944,45.24213,1,Local Source Project,"12:00EAT, IVO KM13, Banadir: a UN World Food Program (WFP) vehicle was targeted by a roadside improvised explosive device (IED) near KM13. The attack is the second IED strike to have been recorded along this segment of road over the last 24hrs. Al Shabaab claimed responsibility; two minor injuries reported. ",0
520,5461RTA,,April 2017,16/04/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Mogadishu,2.04139,45.33372,1,Local Source Project,"AM, Mogadishu: a nine-year old girl was kidnapped by unidentified gunmen in Mogadishu, location within the city not known. ",0
520,5462RTA,,April 2017,16/04/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Local Source Project,"10:35EAT: Suspected al Shabaab fired three mortar rounds towards Mogadishu International Airport. The rounds landed short of the intended target, and ended their course north of Mogadishu’s Jazeera Palace hotel. Three civilians injured. Soonafter, security forces engaged the mortar team, confiscating their vehicle and killing two.",2
520,5463RTA,,April 2017,16/04/2017,2017,1,Remote violence,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Local Source Project,"10:35EAT: Suspected al Shabaab fired three mortar rounds towards Mogadishu International Airport. The rounds landed short of the intended target, and ended their course north of Mogadishu’s Jazeera Palace hotel. Three civilians injured. Soonafter, security forces engaged the mortar team, confiscating their vehicle and killing two.",0
520,5464RTA,,April 2017,16/04/2017,2017,1,Remote violence,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Local Source Project,"11:45EAT, IVO MIA, Mogadishu: the vehicle used by the al Shabaab mortar team during an earlier attack and intercepted by security forces detonated near Mogadishu International Airport. It is not clear if the explosion was an accident, the bombs were on a timer, or was destroyed with a controlled detonation. Causalities not known. ",0
520,5465RTA,,April 2017,16/04/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Wardhigley,2.05492,45.33,1,Local Source Project,"16 April, 22:00EAT: Grenade attack, north of Villa Somalia, Wardhigley district. Perpetrators, causalities not known.",0
520,5466RTA,,April 2017,16/04/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Yaaqshiid,2.06777,45.35,1,Local Source Project,"16th April, 21:00EAT, Sinai Junction, Mogadishu: unidentified gunmen assassinated a disabled civilian.",1
520,5467RTA,,April 2017,17/04/2017,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Uganda),,8,Unidentified Armed Group (Somalia),,3,38,Somalia,Shabeellaha Hoose,Marka,,Cambarey,1.52078,44.42945,1,Local Source Project,"17 April, afternoon, Cambarrey, Lower Shabelle: an Ugandan AMISOM convoy was hit by a roadside improvised explosive device (IED). No causalities reported. Perpetrators not known. ",0
520,5468RTA,,April 2017,17/04/2017,2017,1,Violence against civilians,AMISOM: African Union Mission in Somalia (2007-),,8,Civilians (Somalia),,7,78,Somalia,Shabeellaha Hoose,Afgooye,,Ceelasha Biyaha,1.92328,45.10225,1,Shabelle Media Network ,"Following a mortar accident, AMISOM soldiers open fire on a passenger bus, wounding four. ",0
520,5469RTA,,April 2017,17/04/2017,2017,1,Violence against civilians,Unidentified Armed Group (International),,3,Civilians (Somalia),,7,37,Somalia,Sanaag,Laasqoray,,Durduri,11.3069,48.5857,1,Puntland Post ,The bodies of two men with multiple gunshot wounds have been found dumped off the coast of Durduri town in Sanaag region. Residents say 'foreign forces' operating off the coast of Somalia are believed to be behind the killings ,3
520,5470RTA,,April 2017,17/04/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Hoose,Qoryooley,,Qoryooley,1.78586,44.5313,1,Shabelle Media Network ,"Al Shabaab attacks Qoryooley on the evening of 17 April, engaging soldiers. Causalities not yet known. ",0
520,5471RTA,,April 2017,17/04/2017,2017,1,Battle-No change of territory,Police Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Waaberi,2.01951,45.31,1,Local Source Project,"17 April, 18:30EAT, Wabeeri, Mogadishu: al Shabaab hurled a hand grenade towards Wabeeri police station. No causalities reported. ",0
520,5472RTA,,April 2017,18/04/2017,2017,1,Remote violence,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Hawl Wadaag,2.04803,45.32,1,Local Source Project,"15:50EAT, IVO Villa Somalia, Mogadishu: suspected al Shabaab fired three mortar rounds towards Villa Somalia. However, the shell missed its target, hitting nearby Hawl Wadaag killing three civilians and injuring others. The Shabelle Media Network reports 5 dead, including four children. ",3
520,5473RTA,,April 2017,19/04/2017,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,"19 April, 10:30EAT: An RCIED explosion is reported in ex-control Afgooye, Daynile district. Causalities, targets and perpetrators not known. ",0
